,gw_eui,timestamp_unix_millis,timestamp_utc_iso_string,rssi_dbm,snr_db,distance_to_gw_km,land_or_sea,gw_lon_deg_wgs84,gw_lat_deg_wgs84,dev_lon_deg_wgs84,dev_lat_deg_wgs84
28178,7076FF0056060728,1664520629640,2022-09-30T06:50:29.640Z,-120,-10.2,108.873,sea,-27.318853,38.730217,-26.895858,39.65282
28179,7076FF0056060728,1664520768450,2022-09-30T06:52:48.450Z,-120,-6.2,108.72,sea,-27.318842,38.73019,-26.895083,39.65112
28180,7076FF0056060728,1664520907610,2022-09-30T06:55:07.610Z,-120,-10.5,108.404,sea,-27.318851,38.73017,-26.895098,39.648082
28181,7076FF0056060728,1664521045640,2022-09-30T06:57:25.640Z,-122,-11.5,108.239,sea,-27.318855,38.730164,-26.895163,39.64652
28182,7076FF0056060728,1664521308610,2022-09-30T07:01:48.610Z,-120,-10.8,108.166,sea,-27.31884,38.73012,-26.895108,39.645763
28183,7076FF0056060728,1664521567040,2022-09-30T07:06:07.040Z,-123,-8.2,108.052,sea,-27.31883,38.73014,-26.895022,39.644673
28184,7076FF0056060728,1664521707160,2022-09-30T07:08:27.160Z,-120,-11.5,107.953,sea,-27.318855,38.730145,-26.894897,39.643687
28185,7076FF0056060728,1664522233070,2022-09-30T07:17:13.070Z,-120,-17.5,107.786,sea,-27.318857,38.73014,-26.89489,39.642085
28186,7076FF0056060728,1664522496110,2022-09-30T07:21:36.110Z,-117,-2.2,107.674,sea,-27.318846,38.73014,-26.894873,39.641013
28187,7076FF0056060728,1664522759090,2022-09-30T07:25:59.090Z,-118,0.5,107.556,sea,-27.318832,38.73019,-26.89493,39.639955
28188,7076FF0056060728,1664523022020,2022-09-30T07:30:22.020Z,-120,-1.5,107.474,sea,-27.31884,38.73013,-26.89485,39.63908
28189,7076FF0056060728,1664523285040,2022-09-30T07:34:45.040Z,-118,-0.2,107.374,sea,-27.318806,38.73024,-26.894677,39.638193
28190,7076FF0056060728,1664523545550,2022-09-30T07:39:05.550Z,-120,-3.5,107.292,sea,-27.318865,38.730175,-26.894647,39.637322
28191,7076FF0056060728,1664523680930,2022-09-30T07:41:20.930Z,-119,-1.5,107.363,sea,-27.31887,38.73012,-26.893845,39.63772
28192,7076FF0056060728,1664523957563,2022-09-30T07:45:57.563Z,-122,-9.0,107.304,sea,-27.31883,38.730206,-26.895157,39.637623
28193,7076FF0056060728,1664524096120,2022-09-30T07:48:16.120Z,-122,-7.5,107.032,sea,-27.318863,38.730114,-26.895412,39.634985
28194,7076FF0056060728,1664524373030,2022-09-30T07:52:53.030Z,-119,-1.2,106.623,sea,-27.318827,38.730156,-26.896773,39.631505
28195,7076FF0056060728,1664524510740,2022-09-30T07:55:10.740Z,-119,0.2,106.755,sea,-27.318848,38.730114,-26.896532,39.632653
28196,7076FF0056060728,1664524649840,2022-09-30T07:57:29.840Z,-118,0.0,106.965,sea,-27.318834,38.730118,-26.896177,39.634575
28197,7076FF0056060728,1664524788090,2022-09-30T07:59:48.090Z,-119,0.2,107.19,sea,-27.318838,38.7301,-26.895353,39.636477
28198,7076FF0056060728,1664524925890,2022-09-30T08:02:05.890Z,-119,-0.2,107.42,sea,-27.31885,38.730087,-26.894203,39.638333
28199,7076FF0056060728,1664588583140,2022-10-01T01:43:03.140Z,-118,-2.8,62.491,sea,-27.31883,38.73014,-27.783288,39.16067
28200,7076FF0056060728,1664588724300,2022-10-01T01:45:24.300Z,-119,-3.2,72.765,sea,-27.318844,38.730133,-28.119298,38.928603
28201,7076FF0056060728,1664588987270,2022-10-01T01:49:47.270Z,-117,-1.5,73.164,sea,-27.318836,38.730133,-28.124962,38.926512
28202,7076FF0056060728,1664589250260,2022-10-01T01:54:10.260Z,-119,-2.0,73.975,sea,-27.318806,38.730106,-28.136122,38.922892
28203,7076FF0056060728,1664589513350,2022-10-01T01:58:33.350Z,-120,-2.5,74.772,sea,-27.318825,38.730118,-28.147165,38.919115
28204,7076FF0056060728,1664589776200,2022-10-01T02:02:56.200Z,-119,-4.5,75.596,sea,-27.318832,38.730095,-28.158403,38.915427
28205,7076FF0056060728,1664590039130,2022-10-01T02:07:19.130Z,-118,-1.8,76.433,sea,-27.31879,38.730133,-28.169673,38.91184
28206,7076FF0056060728,1664590302140,2022-10-01T02:11:42.140Z,-119,-4.2,77.237,sea,-27.318827,38.730152,-28.180595,38.90811
28207,7076FF0056060728,1664590562920,2022-10-01T02:16:02.920Z,-120,-6.0,78.023,sea,-27.318811,38.73013,-28.191207,38.904263
28208,7076FF0056060728,1664590698390,2022-10-01T02:18:18.390Z,-120,-9.5,78.811,sea,-27.318811,38.730118,-28.201825,38.900365
28209,7076FF0056060728,1664590840825,2022-10-01T02:20:40.825Z,-122,-4.0,79.229,sea,-27.318842,38.730156,-28.207515,38.898147
28210,7076FF0056060728,1664590979220,2022-10-01T02:22:59.220Z,-120,-3.5,79.664,sea,-27.31883,38.730156,-28.2133,38.89605
28211,7076FF0056060728,1664591118140,2022-10-01T02:25:18.140Z,-120,-4.5,80.083,sea,-27.318832,38.73014,-28.218917,38.893852
28212,7076FF0056060728,1664591254080,2022-10-01T02:27:34.080Z,-120,-9.8,80.495,sea,-27.318842,38.73014,-28.224358,38.891942
28213,7076FF0056060728,1664591389900,2022-10-01T02:29:49.900Z,-120,-4.5,80.892,sea,-27.318846,38.73015,-28.229637,38.88995
28214,7076FF0056060728,1664591528320,2022-10-01T02:32:08.320Z,-120,-8.5,81.299,sea,-27.318825,38.730137,-28.234958,38.888028
28215,7076FF0056060728,1664591671080,2022-10-01T02:34:31.080Z,-119,-12.5,81.713,sea,-27.318815,38.730145,-28.2404,38.885995
28216,7076FF0056060728,1664591809080,2022-10-01T02:36:49.080Z,-122,-8.0,82.115,sea,-27.31881,38.730114,-28.245688,38.883963
28217,7076FF0056060728,1664592049380,2022-10-01T02:40:49.380Z,-121,-2.2,82.528,sea,-27.318808,38.730133,-28.251093,38.881933
28218,7076FF0056060728,1664592189440,2022-10-01T02:43:09.440Z,-118,-6.5,83.242,sea,-27.318829,38.730145,-28.260468,38.878292
28219,7076FF0056060728,1664592452430,2022-10-01T02:47:32.430Z,-120,-4.0,83.642,sea,-27.318832,38.73013,-28.26573,38.876055
28220,7076FF0056060728,1664592715440,2022-10-01T02:51:55.440Z,-120,-3.2,84.393,sea,-27.318829,38.73014,-28.275633,38.871617
28221,7076FF0056060728,1664592978440,2022-10-01T02:56:18.440Z,-120,-14.2,85.142,sea,-27.318815,38.73014,-28.285448,38.867127
28222,7076FF0056060728,1664593239200,2022-10-01T03:00:39.200Z,-120,-8.8,85.913,sea,-27.31881,38.730145,-28.295393,38.863048
28223,7076FF0056060728,1664593378380,2022-10-01T03:02:58.380Z,-122,-7.2,86.679,sea,-27.318823,38.730125,-28.305297,38.858633
28224,7076FF0056060728,1664593513870,2022-10-01T03:05:13.870Z,-122,-8.5,87.086,sea,-27.31882,38.73015,-28.310477,38.856615
28225,7076FF0056060728,1664593790160,2022-10-01T03:09:50.160Z,-122,-4.5,87.899,sea,-27.318827,38.73014,-28.32087,38.852158
28226,7076FF0056060728,1664593928160,2022-10-01T03:12:08.160Z,-120,-8.0,88.313,sea,-27.318844,38.73015,-28.326117,38.850045
28227,7076FF0056060728,1664594067090,2022-10-01T03:14:27.090Z,-118,-6.2,88.744,sea,-27.318832,38.73016,-28.331502,38.84811
28228,7076FF0056060728,1664594205710,2022-10-01T03:16:45.710Z,-122,-6.2,89.173,sea,-27.318823,38.730164,-28.336893,38.845918
28229,7076FF0056060728,1664594345100,2022-10-01T03:19:05.100Z,-120,-8.2,89.592,sea,-27.31882,38.730167,-28.34217,38.84375
28230,7076FF0056060728,1664594481980,2022-10-01T03:21:21.980Z,-118,-6.0,90.013,sea,-27.31882,38.730156,-28.347432,38.841667
28231,7076FF0056060728,1664594666095,2022-10-01T03:24:26.095Z,-119,-4.5,90.598,sea,-27.318785,38.730152,-28.354662,38.838957
28232,7076FF0056060728,1664594806390,2022-10-01T03:26:46.390Z,-120,-9.0,91.041,sea,-27.318817,38.730145,-28.360182,38.836955
28233,7076FF0056060728,1664594943010,2022-10-01T03:29:03.010Z,-119,-13.0,91.484,sea,-27.318808,38.730156,-28.365643,38.83495
28234,7076FF0056060728,1664595082700,2022-10-01T03:31:22.700Z,-119,-12.2,91.928,sea,-27.31882,38.730175,-28.37116,38.832752
28235,7076FF0056060728,1664595222500,2022-10-01T03:33:42.500Z,-120,-13.0,92.375,sea,-27.318823,38.73015,-28.37668,38.830585
28236,7076FF0056060728,1664595361410,2022-10-01T03:36:01.410Z,-120,-9.8,92.809,sea,-27.318848,38.73015,-28.382052,38.828555
28237,7076FF0056060728,1664595499830,2022-10-01T03:38:19.830Z,-122,-13.8,93.275,sea,-27.318838,38.730167,-28.387732,38.826642
28238,7076FF0056060728,1664595639040,2022-10-01T03:40:39.040Z,-122,-13.5,93.734,sea,-27.318802,38.73017,-28.393303,38.824602
28239,7076FF0056060728,1664595774780,2022-10-01T03:42:54.780Z,-120,-5.8,94.093,sea,-27.318827,38.73016,-28.397878,38.821803
28240,7076FF0056060728,1664595913280,2022-10-01T03:45:13.280Z,-119,-11.0,94.451,sea,-27.318815,38.730167,-28.402435,38.818608
28241,7076FF0056060728,1664596329690,2022-10-01T03:52:09.690Z,-123,-7.5,95.526,sea,-27.318861,38.730133,-28.416055,38.809102
28242,7076FF0056060728,1664596730890,2022-10-01T03:58:50.890Z,-120,-6.0,96.263,sea,-27.318867,38.73017,-28.425267,38.802778
28243,7076FF0056060728,1664596989140,2022-10-01T04:03:09.140Z,-123,-11.5,96.944,sea,-27.318863,38.73017,-28.433732,38.796647
28244,7076FF0056060728,1664597126940,2022-10-01T04:05:26.940Z,-120,-8.2,97.622,sea,-27.318811,38.73014,-28.442032,38.790652
28245,7076FF0056060728,1664597389900,2022-10-01T04:09:49.900Z,-118,-3.2,97.995,sea,-27.318834,38.730167,-28.44662,38.787357
28246,7076FF0056060728,1664597652980,2022-10-01T04:14:12.980Z,-119,-1.0,98.207,sea,-27.318836,38.73024,-28.449188,38.785878
28247,7076FF0056060728,1664597913930,2022-10-01T04:18:33.930Z,-118,-0.2,98.144,sea,-27.318855,38.730194,-28.44843,38.78654
28248,7076FF0056060728,1664598049770,2022-10-01T04:20:49.770Z,-117,-1.8,98.097,sea,-27.31883,38.730186,-28.44781,38.787203
28249,7076FF0056060728,1664598189020,2022-10-01T04:23:09.020Z,-118,2.5,98.074,sea,-27.318834,38.730156,-28.447523,38.787515
28250,7076FF0056060728,1664598326980,2022-10-01T04:25:26.980Z,-117,0.2,98.068,sea,-27.318754,38.73018,-28.447353,38.787835
28251,7076FF0056060728,1664598466260,2022-10-01T04:27:46.260Z,-117,0.8,98.049,sea,-27.318802,38.730152,-28.44715,38.78816
28252,7076FF0056060728,1664598605670,2022-10-01T04:30:05.670Z,-118,2.5,98.027,sea,-27.318832,38.73015,-28.44691,38.78845
28253,7076FF0056060728,1664598745420,2022-10-01T04:32:25.420Z,-117,0.0,98.01,sea,-27.318836,38.730156,-28.446687,38.788738
28254,7076FF0056060728,1664598883310,2022-10-01T04:34:43.310Z,-118,-0.8,97.992,sea,-27.318808,38.730145,-28.446437,38.788983
28255,7076FF0056060728,1664599021450,2022-10-01T04:37:01.450Z,-119,1.0,97.974,sea,-27.318802,38.73014,-28.4462,38.789253
28256,7076FF0056060728,1664599299610,2022-10-01T04:41:39.610Z,-115,-2.0,97.938,sea,-27.318827,38.730133,-28.44576,38.789872
28257,7076FF0056060728,1664599435180,2022-10-01T04:43:55.180Z,-119,0.8,97.921,sea,-27.318825,38.730137,-28.445538,38.790168
28258,7076FF0056060728,1664599570525,2022-10-01T04:46:10.525Z,-117,-1.2,97.898,sea,-27.31883,38.730133,-28.445257,38.790447
28259,7076FF0056060728,1664599709800,2022-10-01T04:48:29.800Z,-118,1.0,97.879,sea,-27.318789,38.73014,-28.444972,38.790732
28260,7076FF0056060728,1664599848220,2022-10-01T04:50:48.220Z,-119,-0.8,97.854,sea,-27.318808,38.73012,-28.444675,38.791008
28261,7076FF0056060728,1664603564540,2022-10-01T05:52:44.540Z,-119,0.2,97.816,sea,-27.318825,38.73012,-28.444213,38.791485
28262,7076FF0056060728,1664603706130,2022-10-01T05:55:06.130Z,-118,-0.2,98.071,sea,-27.318832,38.730137,-28.447495,38.787315
28263,7076FF0056060728,1664603969120,2022-10-01T05:59:29.120Z,-118,-0.2,98.06,sea,-27.318836,38.730133,-28.44735,38.787698
28264,7076FF0056060728,1664604232095,2022-10-01T06:03:52.095Z,-117,1.5,98.054,sea,-27.31885,38.73013,-28.447233,38.788433
28265,7076FF0056060728,1664604495000,2022-10-01T06:08:15.000Z,-116,1.2,98.04,sea,-27.318855,38.730137,-28.44702,38.789183
28266,7076FF0056060728,1664604758030,2022-10-01T06:12:38.030Z,-119,-9.0,98.013,sea,-27.318861,38.73014,-28.446668,38.789828
28267,7076FF0056060728,1664605021140,2022-10-01T06:17:01.140Z,-118,-1.0,97.996,sea,-27.318853,38.73019,-28.44642,38.790457
28268,7076FF0056060728,1664605284210,2022-10-01T06:21:24.210Z,-118,0.8,98.002,sea,-27.318861,38.730145,-28.446435,38.791138
28269,7076FF0056060728,1664605544510,2022-10-01T06:25:44.510Z,-119,-2.8,98.012,sea,-27.318865,38.73014,-28.446487,38.791893
28270,7076FF0056060728,1664605679910,2022-10-01T06:27:59.910Z,-116,1.0,98.031,sea,-27.318846,38.730133,-28.446625,38.79269
28271,7076FF0056060728,1664605815370,2022-10-01T06:30:15.370Z,-120,-4.5,98.04,sea,-27.318853,38.730137,-28.44671,38.793065
28272,7076FF0056060728,1664605950640,2022-10-01T06:32:30.640Z,-120,-3.8,98.047,sea,-27.31883,38.73015,-28.446735,38.793443
28273,7076FF0056060728,1664606228770,2022-10-01T06:37:08.770Z,-120,-3.8,98.067,sea,-27.318851,38.73015,-28.446913,38.794233
28274,7076FF0056060728,1664606364230,2022-10-01T06:39:24.230Z,-123,-7.2,98.078,sea,-27.31884,38.730145,-28.447005,38.794585
28275,7076FF0056060728,1664606499770,2022-10-01T06:41:39.770Z,-120,-9.8,98.068,sea,-27.318842,38.730206,-28.447002,38.793342
28276,7076FF0056060728,1664606637610,2022-10-01T06:43:57.610Z,-122,-11.8,97.944,sea,-27.31886,38.730232,-28.445727,38.791688
28277,7076FF0056060728,1664606776210,2022-10-01T06:46:16.210Z,-124,-11.0,97.837,sea,-27.31885,38.73023,-28.44463,38.789788
28278,7076FF0056060728,1664606913890,2022-10-01T06:48:33.890Z,-120,-13.2,97.736,sea,-27.318857,38.730194,-28.443593,38.788205
28279,7076FF0056060728,1664607052530,2022-10-01T06:50:52.530Z,-122,-11.0,97.696,sea,-27.318846,38.730183,-28.443153,38.787645
28280,7076FF0056060728,1664607466850,2022-10-01T06:57:46.850Z,-121,-8.0,97.601,sea,-27.318842,38.730152,-28.442468,38.78192
28281,7076FF0056060728,1664607604480,2022-10-01T07:00:04.480Z,-120,-9.5,97.647,sea,-27.318817,38.73018,-28.44311,38.779928
28282,7076FF0056060728,1664607742580,2022-10-01T07:02:22.580Z,-119,0.8,97.867,sea,-27.318846,38.73015,-28.445672,38.780065
28283,7076FF0056060728,1664607883720,2022-10-01T07:04:43.720Z,-121,-14.8,98.047,sea,-27.318846,38.730164,-28.447605,38.7822
28284,7076FF0056060728,1664608286550,2022-10-01T07:11:26.550Z,-119,-2.2,97.872,sea,-27.318844,38.730156,-28.445208,38.787418
28285,7076FF0056060728,1664608549570,2022-10-01T07:15:49.570Z,-122,-10.8,98.079,sea,-27.318853,38.730114,-28.447457,38.78934
28286,7076FF0056060728,1664608812580,2022-10-01T07:20:12.580Z,-120,-15.8,98.125,sea,-27.318857,38.730118,-28.448152,38.787175
28287,7076FF0056060728,1664609075510,2022-10-01T07:24:35.510Z,-120,-6.8,98.282,sea,-27.318869,38.73013,-28.450302,38.782835
28288,7076FF0056060728,1664609864410,2022-10-01T07:37:44.410Z,-122,-15.2,98.408,sea,-27.318851,38.730118,-28.451087,38.79141
28289,7076FF0056060728,1664610127410,2022-10-01T07:42:07.410Z,-122,-10.2,98.699,sea,-27.318823,38.73022,-28.454602,38.789368
28290,7076FF0056060728,1664610390450,2022-10-01T07:46:30.450Z,-122,-11.8,98.794,sea,-27.318846,38.730152,-28.455962,38.786103
28291,7076FF0056060728,1664610531690,2022-10-01T07:48:51.690Z,-120,-8.5,98.842,sea,-27.318832,38.73016,-28.456748,38.782558
28292,7076FF0056060728,1664610671780,2022-10-01T07:51:11.780Z,-120,-7.0,98.911,sea,-27.318853,38.730125,-28.457682,38.780748
28293,7076FF0056060728,1664610934685,2022-10-01T07:55:34.685Z,-119,-7.2,99.106,sea,-27.318836,38.73012,-28.459985,38.779717
28294,7076FF0056060728,1664611196480,2022-10-01T07:59:56.480Z,-120,-9.2,99.393,sea,-27.318832,38.730125,-28.46301,38.784135
28295,7076FF0056060728,1664611344270,2022-10-01T08:02:24.270Z,-117,-1.2,99.474,sea,-27.318838,38.73012,-28.463632,38.788435
28296,7076FF0056060728,1664611485240,2022-10-01T08:04:45.240Z,-118,-1.5,99.499,sea,-27.318825,38.730125,-28.463873,38.788942
28297,7076FF0056060728,1664612011170,2022-10-01T08:13:31.170Z,-120,-10.8,98.99,sea,-27.318834,38.730087,-28.457962,38.789388
28298,7076FF0056060728,1664612274140,2022-10-01T08:17:54.140Z,-120,-11.5,98.508,sea,-27.318825,38.73009,-28.45246,38.788372
28299,7076FF0056060728,1664613063060,2022-10-01T08:31:03.060Z,-120,-7.0,97.995,sea,-27.318825,38.730125,-28.44683,38.784398
28300,7076FF0056060728,1664613203680,2022-10-01T08:33:23.680Z,-123,-16.0,97.927,sea,-27.31884,38.730106,-28.446045,38.784588
28301,7076FF0056060728,1664613344680,2022-10-01T08:35:44.680Z,-122,-3.5,97.969,sea,-27.318827,38.730114,-28.446478,38.78503
28302,7076FF0056060728,1664613607680,2022-10-01T08:40:07.680Z,-120,-8.5,97.872,sea,-27.31883,38.73013,-28.445317,38.785688
28303,7076FF0056060728,1664613870665,2022-10-01T08:44:30.665Z,-122,-11.8,97.788,sea,-27.318827,38.730114,-28.444293,38.786353
28304,7076FF0056060728,1664614133570,2022-10-01T08:48:53.570Z,-122,-9.5,97.766,sea,-27.318844,38.73012,-28.4441,38.785847
28305,7076FF0056060728,1664614396580,2022-10-01T08:53:16.580Z,-120,-11.8,97.769,sea,-27.31885,38.730125,-28.44421,38.78478
28306,7076FF0056060728,1664614659520,2022-10-01T08:57:39.520Z,-120,-11.5,97.811,sea,-27.318853,38.730137,-28.444765,38.783962
28307,7076FF0056060728,1664614922610,2022-10-01T09:02:02.610Z,-122,-13.5,97.867,sea,-27.318832,38.730137,-28.44546,38.782998
28308,7076FF0056060728,1664615185500,2022-10-01T09:06:25.500Z,-122,-15.5,97.916,sea,-27.318825,38.7301,-28.44608,38.782033
28309,7076FF0056060728,1664615448480,2022-10-01T09:10:48.480Z,-120,-6.5,97.927,sea,-27.31882,38.73011,-28.446268,38.780943
28310,7076FF0056060728,1664615711470,2022-10-01T09:15:11.470Z,-120,-4.8,97.934,sea,-27.318832,38.73013,-28.446427,38.779997
28311,7076FF0056060728,1664615852660,2022-10-01T09:17:32.660Z,-121,-2.5,98.006,sea,-27.318836,38.730103,-28.447317,38.77924
28312,7076FF0056060728,1664615993130,2022-10-01T09:19:53.130Z,-120,-12.2,98.036,sea,-27.318842,38.730106,-28.447697,38.778803
28313,7076FF0056060728,1664616256140,2022-10-01T09:24:16.140Z,-122,-3.0,98.021,sea,-27.318863,38.730106,-28.447562,38.778368
28314,7076FF0056060728,1664616519090,2022-10-01T09:28:39.090Z,-122,-10.8,98.056,sea,-27.318834,38.730133,-28.447977,38.777812
28315,7076FF0056060728,1664616782110,2022-10-01T09:33:02.110Z,-120,-3.8,98.14,sea,-27.318861,38.73012,-28.449005,38.777377
28316,7076FF0056060728,1664617042810,2022-10-01T09:37:22.810Z,-119,-0.2,98.182,sea,-27.318846,38.73012,-28.449492,38.777077
28317,7076FF0056060728,1664617178310,2022-10-01T09:39:38.310Z,-118,1.5,98.276,sea,-27.318869,38.730137,-28.450567,38.777548
28318,7076FF0056060728,1664617316850,2022-10-01T09:41:56.850Z,-119,0.8,98.323,sea,-27.318855,38.73015,-28.451078,38.777913
28319,7076FF0056060728,1664617454720,2022-10-01T09:44:14.720Z,-119,2.5,98.362,sea,-27.318855,38.730133,-28.451495,38.778397
28320,7076FF0056060728,1664617590160,2022-10-01T09:46:30.160Z,-119,-2.2,98.379,sea,-27.31886,38.73011,-28.451668,38.778872
28321,7076FF0056060728,1664617728100,2022-10-01T09:48:48.100Z,-119,-0.5,98.4,sea,-27.31885,38.73011,-28.451872,38.779328
28322,7076FF0056060728,1664617863710,2022-10-01T09:51:03.710Z,-118,0.8,98.438,sea,-27.318857,38.730118,-28.45229,38.779835
28323,7076FF0056060728,1664617999065,2022-10-01T09:53:19.065Z,-116,2.2,98.478,sea,-27.318842,38.73011,-28.452692,38.780445
28324,7076FF0056060728,1664618137175,2022-10-01T09:55:37.175Z,-120,-7.5,98.487,sea,-27.31885,38.730106,-28.452757,38.7812
28325,7076FF0056060728,1664653416930,2022-10-01T19:43:36.930Z,-118,2.2,87.701,sea,-27.318863,38.73014,-28.328435,38.777197
28326,7076FF0056060728,1664653556840,2022-10-01T19:45:56.840Z,-116,2.2,60.812,sea,-27.318827,38.730164,-28.019757,38.721828
28327,7076FF0056060728,1664653819730,2022-10-01T19:50:19.730Z,-113,4.2,60.265,sea,-27.318832,38.73014,-28.013435,38.720935
28328,7076FF0056060728,1664654082640,2022-10-01T19:54:42.640Z,-112,3.5,59.221,sea,-27.318848,38.730125,-28.001372,38.7194
28329,7076FF0056060728,1664654345630,2022-10-01T19:59:05.630Z,-119,3.0,58.175,sea,-27.318829,38.73014,-27.989247,38.717865
28330,7076FF0056060728,1664654608650,2022-10-01T20:03:28.650Z,-110,3.2,57.145,sea,-27.318851,38.730114,-27.97732,38.716087
28331,7076FF0056060728,1664654871620,2022-10-01T20:07:51.620Z,-114,2.2,56.109,sea,-27.318825,38.73013,-27.965282,38.714472
28332,7076FF0056060728,1664655134770,2022-10-01T20:12:14.770Z,-117,2.8,55.058,sea,-27.318817,38.73013,-27.953085,38.713112
28333,7076FF0056060728,1664655395140,2022-10-01T20:16:35.140Z,-118,1.2,54.022,sea,-27.318813,38.730145,-27.941052,38.711483
28334,7076FF0056060728,1664655530290,2022-10-01T20:18:50.290Z,-113,2.5,52.967,sea,-27.31881,38.730183,-27.928772,38.709583
28335,7076FF0056060728,1664655671390,2022-10-01T20:21:11.390Z,-119,-1.5,52.393,sea,-27.318815,38.730118,-27.922103,38.708693
28336,7076FF0056060728,1664655808920,2022-10-01T20:23:28.920Z,-118,2.0,51.821,sea,-27.31882,38.730118,-27.915445,38.707747
28337,7076FF0056060728,1664655948000,2022-10-01T20:25:48.000Z,-119,-0.5,51.256,sea,-27.318832,38.730114,-27.908877,38.70688
28338,7076FF0056060728,1664656086030,2022-10-01T20:28:06.030Z,-120,-1.0,50.698,sea,-27.31881,38.73014,-27.902353,38.706032
28339,7076FF0056060728,1664656225420,2022-10-01T20:30:25.420Z,-121,0.8,50.147,sea,-27.318825,38.73011,-27.895938,38.704973
28340,7076FF0056060728,1664656363020,2022-10-01T20:32:43.020Z,-117,1.5,49.611,sea,-27.318827,38.730114,-27.889662,38.703925
28341,7076FF0056060728,1664656500430,2022-10-01T20:35:00.430Z,-119,0.5,49.052,sea,-27.31882,38.730114,-27.883145,38.703155
28342,7076FF0056060728,1664656635970,2022-10-01T20:37:15.970Z,-119,-3.5,48.521,sea,-27.318819,38.730106,-27.876927,38.702135
28343,7076FF0056060728,1664656771340,2022-10-01T20:39:31.340Z,-120,-12.2,48.018,sea,-27.31882,38.73011,-27.870995,38.700818
28344,7076FF0056060728,1664656909120,2022-10-01T20:41:49.120Z,-119,3.5,47.483,sea,-27.318836,38.730106,-27.864733,38.699788
28345,7076FF0056060728,1664657046960,2022-10-01T20:44:06.960Z,-117,1.2,46.954,sea,-27.31884,38.73012,-27.858522,38.69878
28346,7076FF0056060728,1664657184770,2022-10-01T20:46:24.770Z,-119,-4.2,46.422,sea,-27.318838,38.73011,-27.852302,38.698023
28347,7076FF0056060728,1664657320290,2022-10-01T20:48:40.290Z,-117,-0.8,45.923,sea,-27.31884,38.730125,-27.846425,38.696968
28348,7076FF0056060728,1664657455515,2022-10-01T20:50:55.515Z,-114,4.2,45.428,sea,-27.318836,38.730118,-27.840563,38.695762
28349,7076FF0056060728,1664657596590,2022-10-01T20:53:16.590Z,-115,5.0,44.916,sea,-27.318817,38.73016,-27.834483,38.694567
28350,7076FF0056060728,1664657735280,2022-10-01T20:55:35.280Z,-118,2.8,44.386,sea,-27.318842,38.730125,-27.82823,38.693377
28351,7076FF0056060728,1664657873160,2022-10-01T20:57:53.160Z,-119,2.2,43.866,sea,-27.318834,38.730114,-27.822085,38.692398
28352,7076FF0056060728,1664658012600,2022-10-01T21:00:12.600Z,-116,2.8,43.344,sea,-27.318827,38.730103,-27.815893,38.691358
28353,7076FF0056060728,1664658150080,2022-10-01T21:02:30.080Z,-114,3.2,42.81,sea,-27.318836,38.73011,-27.809615,38.690542
28354,7076FF0056060728,1664658289280,2022-10-01T21:04:49.280Z,-119,-1.5,42.283,sea,-27.318815,38.730125,-27.80334,38.68955
28355,7076FF0056060728,1664658485040,2022-10-01T21:08:05.040Z,-116,2.2,41.54,sea,-27.318817,38.730103,-27.794505,38.687967
28356,7076FF0056060728,1664658623100,2022-10-01T21:10:23.100Z,-113,5.5,41.024,sea,-27.318842,38.730095,-27.788398,38.687037
28357,7076FF0056060728,1664658762180,2022-10-01T21:12:42.180Z,-120,-0.5,40.479,sea,-27.318842,38.73013,-27.781963,38.686313
28358,7076FF0056060728,1664658900520,2022-10-01T21:15:00.520Z,-117,-0.2,39.976,sea,-27.318848,38.730106,-27.775913,38.684977
28359,7076FF0056060728,1664659039020,2022-10-01T21:17:19.020Z,-119,-1.5,39.451,sea,-27.31885,38.730118,-27.769662,38.684087
28360,7076FF0056060728,1664659312440,2022-10-01T21:21:52.440Z,-121,-1.0,38.421,sea,-27.318851,38.73013,-27.757363,38.68229
28361,7076FF0056060728,1664659468840,2022-10-01T21:24:28.840Z,-119,-0.2,37.829,sea,-27.318848,38.73012,-27.750262,38.68115
28362,7076FF0056060728,1664659607175,2022-10-01T21:26:47.175Z,-118,3.2,37.302,sea,-27.318855,38.73013,-27.743972,38.680363
28363,7076FF0056060728,1664659745190,2022-10-01T21:29:05.190Z,-120,-5.2,36.785,sea,-27.318848,38.73015,-27.737755,38.679433
28364,7076FF0056060728,1664659883070,2022-10-01T21:31:23.070Z,-118,-2.8,36.27,sea,-27.318855,38.730156,-27.73154,38.678432
28365,7076FF0056060728,1664660021280,2022-10-01T21:33:41.280Z,-119,-5.8,35.743,sea,-27.318851,38.730167,-27.725173,38.677407
28366,7076FF0056060728,1664660160255,2022-10-01T21:36:00.255Z,-120,0.8,35.216,sea,-27.318844,38.730167,-27.71879,38.676427
28367,7076FF0056060728,1664660298940,2022-10-01T21:38:18.940Z,-119,-2.2,34.706,sea,-27.318819,38.73016,-27.712535,38.675275
28368,7076FF0056060728,1664660436850,2022-10-01T21:40:36.850Z,-120,-2.2,34.193,sea,-27.318834,38.730118,-27.706313,38.674292
28369,7076FF0056060728,1664660572560,2022-10-01T21:42:52.560Z,-121,1.2,33.698,sea,-27.31885,38.73015,-27.700312,38.673417
28370,7076FF0056060728,1664660708170,2022-10-01T21:45:08.170Z,-122,-12.8,33.217,sea,-27.318825,38.730125,-27.694362,38.672312
